Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_19,0.924000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.925000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.926000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.927000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.928000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.929000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.930000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.931000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.932000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.933000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.934000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.935000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.936000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.937000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.938000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.939000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.940000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.941000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.942000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.943000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.944000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.945000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.946000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.947000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.948000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.949000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.950000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.951000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.952000,57424020,4339026,1357496,159470938
CLUSTERS_8_REP_19,0.953000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.954000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.955000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.956000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.957000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.958000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.959000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.960000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.961000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.962000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.963000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.964000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.965000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.966000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.967000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.968000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.969000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.970000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.971000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.972000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.973000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.974000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.975000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.976000,74707608,3382132,2314390,142187350
CLUSTERS_8_REP_19,0.977000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.978000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.979000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.980000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.981000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.982000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.983000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.984000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.985000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.986000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.987000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.988000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.989000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.990000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.991000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.992000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.993000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.994000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.995000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.996000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.997000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.998000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,0.999000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.000000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.001000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.002000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.003000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.004000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.005000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.006000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.007000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.008000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.009000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.010000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.011000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.012000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.013000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.014000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.015000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.016000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.017000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.018000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.019000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.020000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.021000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.022000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.023000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.024000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.025000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.026000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.027000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.028000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.029000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.030000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.031000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.032000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.033000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.034000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.035000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.036000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.037000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.038000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.039000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.040000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.041000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.042000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.043000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.044000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.045000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.046000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.047000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.048000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.049000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.050000,112364298,3382132,2314390,104530660
CLUSTERS_8_REP_19,1.051000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.052000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.053000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.054000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.055000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.056000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.057000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.058000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.059000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.060000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.061000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.062000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.063000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.064000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.065000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.066000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.067000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.068000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.069000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.070000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.071000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.072000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.073000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.074000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.075000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.076000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.077000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.078000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.079000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.080000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.081000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.082000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.083000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.084000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.085000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.086000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.087000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.088000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.089000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.090000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.091000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.092000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.093000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.094000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.095000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.096000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.097000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.098000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.099000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.100000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.101000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.102000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.103000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.104000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.105000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.106000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.107000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.108000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.109000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.110000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.111000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.112000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.113000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.114000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.115000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.116000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.117000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.118000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_19,1.119000,119767218,1924210,3772312,97127740
CLUSTERS_8_REP_2,0.000000,0,103050,0,105342
CLUSTERS_8_REP_2,0.006000,2,103050,0,105340
CLUSTERS_8_REP_2,0.010000,4,103050,0,105338
CLUSTERS_8_REP_2,0.012000,12,103048,2,105330
CLUSTERS_8_REP_2,0.014000,42,103048,2,105300
CLUSTERS_8_REP_2,0.015000,40,103048,2,105302
CLUSTERS_8_REP_2,0.016000,76,103048,2,105266
CLUSTERS_8_REP_2,0.017000,64,103048,2,105278
CLUSTERS_8_REP_2,0.018000,112,103044,6,105230
CLUSTERS_8_REP_2,0.019000,118,103044,6,105224
CLUSTERS_8_REP_2,0.020000,172,103044,6,105170
CLUSTERS_8_REP_2,0.021000,262,103038,12,105080
CLUSTERS_8_REP_2,0.022000,288,103038,12,105054
CLUSTERS_8_REP_2,0.023000,382,103038,12,104960
CLUSTERS_8_REP_2,0.024000,406,103038,12,104936
CLUSTERS_8_REP_2,0.025000,588,103030,20,104754
CLUSTERS_8_REP_2,0.026000,604,103030,20,104738
CLUSTERS_8_REP_2,0.027000,676,103030,20,104666
CLUSTERS_8_REP_2,0.028000,714,103030,20,104628
CLUSTERS_8_REP_2,0.029000,890,103030,20,104452
CLUSTERS_8_REP_2,0.030000,1094,103022,28,104248
CLUSTERS_8_REP_2,0.031000,1258,103028,22,104084
CLUSTERS_8_REP_2,0.032000,1756,103026,24,103586
CLUSTERS_8_REP_2,0.033000,1836,103036,14,103506
CLUSTERS_8_REP_2,0.034000,2420,103028,22,102922
CLUSTERS_8_REP_2,0.035000,2820,103028,22,102522
CLUSTERS_8_REP_2,0.036000,3574,103028,22,101768
CLUSTERS_8_REP_2,0.037000,3660,103028,22,101682
CLUSTERS_8_REP_2,0.038000,3686,103020,30,101656
CLUSTERS_8_REP_2,0.039000,3764,103012,38,101578
CLUSTERS_8_REP_2,0.040000,4234,103012,38,101108
CLUSTERS_8_REP_2,0.041000,5390,103012,38,99952
CLUSTERS_8_REP_2,0.042000,7190,103012,38,98152
CLUSTERS_8_REP_2,0.043000,6550,103020,30,98792
CLUSTERS_8_REP_2,0.044000,7380,103000,50,97962
CLUSTERS_8_REP_2,0.045000,7386,103000,50,97956
CLUSTERS_8_REP_2,0.046000,8316,103000,50,97026
CLUSTERS_8_REP_2,0.047000,8570,103000,50,96772
CLUSTERS_8_REP_2,0.048000,10478,103000,50,94864
CLUSTERS_8_REP_2,0.049000,10660,103008,42,94682
CLUSTERS_8_REP_2,0.050000,11194,103008,42,94148
CLUSTERS_8_REP_2,0.051000,10462,103008,42,94880
CLUSTERS_8_REP_2,0.052000,10244,103008,42,95098
CLUSTERS_8_REP_2,0.053000,14250,103008,42,91092
CLUSTERS_8_REP_2,0.054000,14570,102976,74,90772
CLUSTERS_8_REP_2,0.055000,16800,103016,34,88542
CLUSTERS_8_REP_2,0.056000,18366,103016,34,86976
CLUSTERS_8_REP_2,0.058000,17842,102992,58,87500
CLUSTERS_8_REP_2,0.059000,18444,102960,90,86898
CLUSTERS_8_REP_2,0.060000,20238,102960,90,85104
CLUSTERS_8_REP_2,0.061000,20062,102960,90,85280
CLUSTERS_8_REP_2,0.062000,20066,102960,90,85276
CLUSTERS_8_REP_2,0.063000,19652,102856,194,85690
CLUSTERS_8_REP_2,0.064000,20120,102856,194,85222
CLUSTERS_8_REP_2,0.065000,20080,102846,204,85262
CLUSTERS_8_REP_2,0.066000,23764,102822,228,81578
CLUSTERS_8_REP_2,0.067000,26628,102826,224,78714
CLUSTERS_8_REP_2,0.068000,26530,102856,194,78812
CLUSTERS_8_REP_2,0.069000,26106,102856,194,79236
CLUSTERS_8_REP_2,0.070000,26026,102856,194,79316
CLUSTERS_8_REP_2,0.071000,26128,102790,260,79214
CLUSTERS_8_REP_2,0.072000,26130,102806,244,79212
CLUSTERS_8_REP_2,0.073000,27414,102870,180,77928
CLUSTERS_8_REP_2,0.074000,27254,102870,180,78088
CLUSTERS_8_REP_2,0.075000,27262,102914,136,78080
CLUSTERS_8_REP_2,0.077000,27254,102926,124,78088
CLUSTERS_8_REP_2,0.078000,26766,102926,124,78576
CLUSTERS_8_REP_2,0.080000,28420,102836,214,76922
CLUSTERS_8_REP_2,0.082000,28476,102832,218,76866
CLUSTERS_8_REP_2,0.084000,44832,102832,218,60510
CLUSTERS_8_REP_2,0.085000,45504,102790,260,59838
CLUSTERS_8_REP_2,0.086000,51868,102770,280,53474
CLUSTERS_8_REP_2,0.087000,52682,102748,302,52660
CLUSTERS_8_REP_2,0.089000,52588,102704,346,52754
CLUSTERS_8_REP_2,0.090000,52586,102822,228,52756
CLUSTERS_8_REP_2,0.091000,53834,102796,254,51508
CLUSTERS_8_REP_2,0.093000,54350,102796,254,50992
CLUSTERS_8_REP_2,0.095000,54356,102796,254,50986
CLUSTERS_8_REP_2,0.096000,54394,102632,418,50948
CLUSTERS_8_REP_2,0.097000,54362,102428,622,50980
CLUSTERS_8_REP_2,0.098000,53218,102506,544,52124
CLUSTERS_8_REP_2,0.099000,54850,102664,386,50492
CLUSTERS_8_REP_2,0.101000,54736,102664,386,50606
CLUSTERS_8_REP_2,0.105000,54712,102444,606,50630
CLUSTERS_8_REP_2,0.106000,54754,102384,666,50588
CLUSTERS_8_REP_2,0.109000,54708,102426,624,50634
CLUSTERS_8_REP_2,0.111000,54708,102450,600,50634
CLUSTERS_8_REP_2,0.115000,57968,102252,798,47374
CLUSTERS_8_REP_2,0.118000,58090,101646,1404,47252
CLUSTERS_8_REP_2,0.119000,58286,101646,1404,47056
CLUSTERS_8_REP_2,0.120000,58308,101476,1574,47034
CLUSTERS_8_REP_2,0.121000,62218,101476,1574,43124
CLUSTERS_8_REP_2,0.123000,62830,99844,3206,42512
CLUSTERS_8_REP_2,0.125000,62832,99984,3066,42510
CLUSTERS_8_REP_2,0.130000,62740,99584,3466,42602
CLUSTERS_8_REP_2,0.135000,62872,89224,13826,42470
CLUSTERS_8_REP_2,0.137000,100978,89224,13826,4364
CLUSTERS_8_REP_2,0.143000,101058,88128,14922,4284
CLUSTERS_8_REP_2,0.147000,57658,52416,50634,47684
CLUSTERS_8_REP_2,0.154000,57558,52128,50922,47784
CLUSTERS_8_REP_2,0.167000,61870,29952,73098,43472
CLUSTERS_8_REP_2,0.173000,66018,25056,77994,39324
CLUSTERS_8_REP_20,0.000000,0,351896,0,45691114
CLUSTERS_8_REP_20,0.011000,2,351896,0,45691112
CLUSTERS_8_REP_20,0.013000,6,351896,0,45691108
CLUSTERS_8_REP_20,0.014000,10,351896,0,45691104
CLUSTERS_8_REP_20,0.015000,22,351896,0,45691092
CLUSTERS_8_REP_20,0.016000,38,351896,0,45691076
CLUSTERS_8_REP_20,0.017000,62,351896,0,45691052
CLUSTERS_8_REP_20,0.018000,72,351896,0,45691042
CLUSTERS_8_REP_20,0.019000,100,351896,0,45691014
CLUSTERS_8_REP_20,0.020000,136,351894,2,45690978
CLUSTERS_8_REP_20,0.021000,180,351894,2,45690934
CLUSTERS_8_REP_20,0.022000,262,351894,2,45690852
CLUSTERS_8_REP_20,0.023000,308,351894,2,45690806
CLUSTERS_8_REP_20,0.024000,384,351894,2,45690730
CLUSTERS_8_REP_20,0.025000,476,351894,2,45690638
CLUSTERS_8_REP_20,0.026000,624,351894,2,45690490
CLUSTERS_8_REP_20,0.027000,736,351894,2,45690378
CLUSTERS_8_REP_20,0.028000,950,351894,2,45690164
CLUSTERS_8_REP_20,0.029000,1190,351894,2,45689924
CLUSTERS_8_REP_20,0.030000,1350,351894,2,45689764
CLUSTERS_8_REP_20,0.031000,1704,351894,2,45689410
CLUSTERS_8_REP_20,0.032000,2076,351894,2,45689038
CLUSTERS_8_REP_20,0.033000,2418,351894,2,45688696
CLUSTERS_8_REP_20,0.034000,2980,351894,2,45688134
CLUSTERS_8_REP_20,0.035000,3418,351894,2,45687696
CLUSTERS_8_REP_20,0.036000,3786,351894,2,45687328
CLUSTERS_8_REP_20,0.037000,4556,351892,4,45686558
CLUSTERS_8_REP_20,0.038000,5112,351890,6,45686002
CLUSTERS_8_REP_20,0.039000,5814,351892,4,45685300
CLUSTERS_8_REP_20,0.040000,6446,351890,6,45684668
CLUSTERS_8_REP_20,0.041000,7180,351890,6,45683934
CLUSTERS_8_REP_20,0.042000,8244,351890,6,45682870
CLUSTERS_8_REP_20,0.043000,8878,351890,6,45682236
CLUSTERS_8_REP_20,0.044000,10148,351890,6,45680966
CLUSTERS_8_REP_20,0.045000,11698,351890,6,45679416
CLUSTERS_8_REP_20,0.046000,12664,351890,6,45678450
CLUSTERS_8_REP_20,0.047000,14508,351890,6,45676606
CLUSTERS_8_REP_20,0.048000,15534,351890,6,45675580
CLUSTERS_8_REP_20,0.049000,17464,351890,6,45673650
CLUSTERS_8_REP_20,0.050000,18960,351890,6,45672154
CLUSTERS_8_REP_20,0.051000,20480,351890,6,45670634
CLUSTERS_8_REP_20,0.052000,22268,351872,24,45668846
CLUSTERS_8_REP_20,0.053000,24222,351884,12,45666892
CLUSTERS_8_REP_20,0.054000,25598,351886,10,45665516
CLUSTERS_8_REP_20,0.055000,27434,351886,10,45663680
CLUSTERS_8_REP_20,0.056000,28872,351886,10,45662242
CLUSTERS_8_REP_20,0.057000,30360,351886,10,45660754
CLUSTERS_8_REP_20,0.058000,32098,351886,10,45659016
CLUSTERS_8_REP_20,0.059000,35640,351886,10,45655474
CLUSTERS_8_REP_20,0.060000,38490,351886,10,45652624
CLUSTERS_8_REP_20,0.061000,40908,351886,10,45650206
CLUSTERS_8_REP_20,0.062000,44292,351874,22,45646822
CLUSTERS_8_REP_20,0.063000,45480,351874,22,45645634
CLUSTERS_8_REP_20,0.064000,48408,351874,22,45642706
CLUSTERS_8_REP_20,0.065000,51442,351878,18,45639672
CLUSTERS_8_REP_20,0.066000,54642,351878,18,45636472
CLUSTERS_8_REP_20,0.067000,56600,351878,18,45634514
CLUSTERS_8_REP_20,0.068000,59900,351866,30,45631214
CLUSTERS_8_REP_20,0.069000,63720,351866,30,45627394
CLUSTERS_8_REP_20,0.070000,68656,351866,30,45622458
CLUSTERS_8_REP_20,0.071000,69878,351876,20,45621236
CLUSTERS_8_REP_20,0.072000,73154,351876,20,45617960
CLUSTERS_8_REP_20,0.073000,77674,351876,20,45613440
CLUSTERS_8_REP_20,0.074000,84886,351876,20,45606228
CLUSTERS_8_REP_20,0.075000,90526,351876,20,45600588
CLUSTERS_8_REP_20,0.076000,95530,351876,20,45595584
CLUSTERS_8_REP_20,0.077000,104006,351876,20,45587108
CLUSTERS_8_REP_20,0.078000,112890,351852,44,45578224
CLUSTERS_8_REP_20,0.079000,117016,351852,44,45574098
CLUSTERS_8_REP_20,0.080000,121336,351852,44,45569778
CLUSTERS_8_REP_20,0.081000,128822,351852,44,45562292
CLUSTERS_8_REP_20,0.082000,132406,351864,32,45558708
CLUSTERS_8_REP_20,0.083000,139576,351864,32,45551538
CLUSTERS_8_REP_20,0.084000,149416,351864,32,45541698
CLUSTERS_8_REP_20,0.085000,154018,351864,32,45537096
CLUSTERS_8_REP_20,0.086000,160670,351864,32,45530444
CLUSTERS_8_REP_20,0.087000,164290,351864,32,45526824
CLUSTERS_8_REP_20,0.088000,168372,351854,42,45522742
CLUSTERS_8_REP_20,0.089000,174840,351860,36,45516274
CLUSTERS_8_REP_20,0.090000,177010,351858,38,45514104
CLUSTERS_8_REP_20,0.091000,183964,351858,38,45507150
CLUSTERS_8_REP_20,0.092000,200352,351858,38,45490762
CLUSTERS_8_REP_20,0.093000,201386,351858,38,45489728
CLUSTERS_8_REP_20,0.094000,212024,351860,36,45479090
CLUSTERS_8_REP_20,0.095000,223048,351868,28,45468066
CLUSTERS_8_REP_20,0.096000,235042,351852,44,45456072
CLUSTERS_8_REP_20,0.097000,260986,351852,44,45430128
CLUSTERS_8_REP_20,0.098000,266540,351850,46,45424574
CLUSTERS_8_REP_20,0.099000,270186,351850,46,45420928
CLUSTERS_8_REP_20,0.100000,273410,351850,46,45417704
CLUSTERS_8_REP_20,0.101000,297716,351850,46,45393398
CLUSTERS_8_REP_20,0.102000,301048,351850,46,45390066
CLUSTERS_8_REP_20,0.103000,308020,351842,54,45383094
CLUSTERS_8_REP_20,0.104000,318604,351842,54,45372510
CLUSTERS_8_REP_20,0.105000,325360,351848,48,45365754
CLUSTERS_8_REP_20,0.106000,353226,351848,48,45337888
CLUSTERS_8_REP_20,0.107000,361088,351848,48,45330026
CLUSTERS_8_REP_20,0.108000,369230,351848,48,45321884
CLUSTERS_8_REP_20,0.109000,407574,351836,60,45283540
CLUSTERS_8_REP_20,0.110000,425834,351836,60,45265280
CLUSTERS_8_REP_20,0.111000,443974,351840,56,45247140
CLUSTERS_8_REP_20,0.112000,470676,351840,56,45220438
CLUSTERS_8_REP_20,0.113000,479972,351836,60,45211142
CLUSTERS_8_REP_20,0.114000,490830,351836,60,45200284
CLUSTERS_8_REP_20,0.115000,493374,351836,60,45197740
CLUSTERS_8_REP_20,0.116000,503868,351828,68,45187246
CLUSTERS_8_REP_20,0.117000,516550,351828,68,45174564
CLUSTERS_8_REP_20,0.118000,529000,351828,68,45162114
CLUSTERS_8_REP_20,0.119000,542494,351832,64,45148620
CLUSTERS_8_REP_20,0.120000,553302,351832,64,45137812
CLUSTERS_8_REP_20,0.121000,567294,351812,84,45123820
CLUSTERS_8_REP_20,0.122000,612120,351828,68,45078994
CLUSTERS_8_REP_20,0.123000,616818,351756,140,45074296
CLUSTERS_8_REP_20,0.124000,630956,351756,140,45060158
CLUSTERS_8_REP_20,0.125000,647668,351756,140,45043446
CLUSTERS_8_REP_20,0.126000,678158,351756,140,45012956
CLUSTERS_8_REP_20,0.127000,684934,351756,140,45006180
CLUSTERS_8_REP_20,0.128000,705058,351796,100,44986056
